ds,yhat,yhat_lower,yhat_upper,segment_type,segment_name
2022-01-15,3861.7614817310196,3020.4905637635884,4699.084406801972,site,Garden Court
2022-01-16,5484.229768938412,4652.734365841423,6309.6889313194,site,Garden Court
2022-01-17,2587.3167508102606,1705.6302745281141,3465.7300068528743,site,Garden Court
2022-01-18,3167.102797942985,2318.116692235349,4013.8855327563206,site,Garden Court
2022-01-19,2527.5714539470746,1718.9612725299266,3370.771163896742,site,Garden Court
2022-01-20,2849.003570691212,2023.9245647862388,3748.9453258893077,site,Garden Court
2022-01-21,2910.1110474509287,2059.534940295987,3729.357457383168,site,Garden Court
2022-01-22,3720.828815184522,2905.896946828805,4567.650153849722,site,Garden Court
2022-01-23,5379.676575072257,4516.309780799712,6193.264219704005,site,Garden Court
2022-01-24,2516.9206051162996,1658.4028137431037,3360.2511709952546,site,Garden Court
2022-01-25,3127.9472443653585,2249.0497479027135,3958.848938850269,site,Garden Court
2022-01-26,2516.1617780395864,1615.9044663224097,3297.3187131572563,site,Garden Court
2022-01-27,2861.3956472738655,2070.8351160539896,3698.2205038139978,site,Garden Court
2022-01-28,2942.0493266607955,2090.2154901815857,3813.63256027133,site,Garden Court
2022-01-29,3767.8892934079818,2926.7771853617232,4671.078898192738,site,Garden Court
2022-01-30,5437.410500697097,4569.205585036905,6329.18226495979,site,Garden Court
2022-01-31,2580.994695443717,1739.7031308566482,3435.699542631634,site,Garden Court
2022-02-01,3194.2763377884535,2400.2547993065896,4027.4314110410646,site,Garden Court
2022-02-02,2581.0301103298416,1710.261836697257,3439.00492114132,site,Garden Court
2022-02-03,2921.5633142039146,2151.4519082991096,3774.51172426459,site,Garden Court
2022-02-04,2994.840965832083,2147.3865308295995,3833.686404249095,site,Garden Court
2022-02-05,3811.2625724077607,2976.243881412616,4664.107111515202,site,Garden Court
2022-02-06,5470.002620005836,4638.383376496106,6335.1060047587225,site,Garden Court
2022-02-07,2602.145784343813,1767.3204154621171,3466.1215334388735,site,Garden Court
2022-02-08,3204.0293208766784,2373.3809142300297,4042.774362561781,site,Garden Court
2022-02-09,2580.107329947272,1711.8855522917495,3458.564562404323,site,Garden Court
2022-02-10,2911.3208902017022,2036.689052507255,3742.9750716825884,site,Garden Court
2022-02-11,2977.202537757286,2093.482475944746,3788.6906161534657,site,Garden Court
2022-02-12,3788.6346818420307,2954.5592352445383,4714.118901302981,site,Garden Court
2022-02-13,5445.174533752239,4568.543488931324,6297.752614305212,site,Garden Court
2022-02-14,2578.1770178944503,1681.9171481544927,3423.5655082783614,site,Garden Court
2022-02-15,3184.1284817096384,2357.1448922540053,4011.1148417312324,site,Garden Court
2022-02-16,2567.50615243854,1701.8320823189324,3441.9914190757354,site,Garden Court
2022-02-17,2909.1474702164487,1961.9551658821076,3823.176220193965,site,Garden Court
2022-02-18,2988.3577923441508,2141.806392059898,3842.6848295395366,site,Garden Court
2022-02-19,3815.6759565688485,3043.7961769394656,4620.956057206446,site,Garden Court
2022-02-20,5490.210061542626,4620.054910320281,6361.949220275857,site,Garden Court
2022-02-21,2642.7746039755016,1788.593540735649,3545.9748943486843,site,Garden Court
2022-02-22,3269.2413600486216,2425.9249137861543,4103.492269899154,site,Garden Court
2022-02-23,2673.418442259332,1849.135718686618,3542.4943310709973,site,Garden Court
2022-02-24,3035.441071890279,2164.4978348590766,3896.9544367432077,site,Garden Court
2022-02-25,3133.901917473978,2283.364048768172,3988.1902058025435,site,Garden Court
2022-02-26,3978.639806585078,3150.0718449094197,4856.247746444595,site,Garden Court
2022-02-27,5668.098471975189,4782.156458228809,6493.693518349565,site,Garden Court
2022-02-28,2832.4857785569548,2008.5337166114662,3676.981478490338,site,Garden Court
2022-03-01,3467.145150494768,2640.9390523480815,4341.537362319527,site,Garden Court
2022-03-02,2875.453004307738,2008.7139959644078,3673.077892637127,site,Garden Court
2022-03-03,3237.225166029112,2332.018979051355,4061.1146544781736,site,Garden Court
2022-03-04,3330.8596385628284,2488.5060422005513,4183.211661776064,site,Garden Court
2022-03-05,4166.134135612962,3352.9727719963216,5061.955083626718,site,Garden Court
2022-03-06,5841.5697563693375,4989.635168672997,6627.341917549676,site,Garden Court
2022-03-07,2987.591073727469,2085.7106674791066,3813.411172618983,site,Garden Court
2022-03-08,3599.894299417074,2734.598940952451,4399.2104188369485,site,Garden Court
2022-03-09,2982.3373961545385,2124.546131224328,3764.2184714711525,site,Garden Court
2022-03-10,3315.3352972836256,2493.0481727328065,4147.977469044462,site,Garden Court
2022-03-11,3377.9878956476105,2500.4496785087335,4225.34164181094,site,Garden Court
2022-03-12,4180.859618470176,3317.75801886445,4984.379024883864,site,Garden Court
2022-03-13,5823.322456554832,4957.724960547223,6662.937686946007,site,Garden Court
2022-03-14,2936.6932937737074,2120.579222969499,3738.99223951854,site,Garden Court
2022-03-15,3517.5778367213475,2671.1728478862333,4302.194304683998,site,Garden Court
2022-03-16,2870.7356961582273,2067.457328534014,3739.74921405193,site,Garden Court
2022-03-17,3177.4504871995186,2380.11801856418,4021.679012915285,site,Garden Court
2022-03-18,3217.6333221795144,2402.385682067906,4001.7696146103567,site,Garden Court
2022-03-19,4002.57920967149,3175.410211071934,4860.658703716329,site,Garden Court
2022-03-20,5632.28888972397,4790.178109975038,6449.76985784692,site,Garden Court
2022-03-21,2738.587559070401,1913.0648779383487,3588.8653494886585,site,Garden Court
2022-03-22,3318.4533223967264,2515.2298246888868,4142.520243585084,site,Garden Court
2022-03-23,2676.8703710409627,1779.7652419488834,3581.925600223516,site,Garden Court
2022-03-24,2995.191105991733,2175.0856639153603,3863.3280872263886,site,Garden Court
2022-03-25,3053.2358196883515,2248.621956010268,3902.424507288699,site,Garden Court
2022-03-26,3862.0495740628903,3044.4276324828866,4702.01641904496,site,Garden Court
2022-03-27,5521.228808881482,4684.648925521661,6415.6967756907225,site,Garden Court
2022-03-28,2662.049018058764,1833.9541736933616,3460.4380165308776,site,Garden Court
2022-03-29,3280.8060971995556,2403.7836403267243,4130.091659960648,site,Garden Court
2022-03-30,2681.68602042428,1828.1541204902637,3492.235787550522,site,Garden Court
2022-03-31,3045.146619939439,2191.227552941262,3903.7481486125853,site,Garden Court
2021-12-01,207.0463093797963,0.0,575.9639058097147,site,Metro Market
2021-12-02,222.20492476045877,0.0,550.0242296624061,site,Metro Market
2021-12-03,255.8220577904885,0.0,583.6534814014523,site,Metro Market
2021-12-04,385.0471861814598,54.39348948696629,742.0320372641316,site,Metro Market
2021-12-05,184.29050985466444,0.0,554.5865433807286,site,Metro Market
2021-12-06,254.64876339225458,0.0,623.1215090467977,site,Metro Market
2021-12-07,542.7959494641727,206.4486623507981,907.7361144384873,site,Metro Market
2021-12-08,259.840608522182,0.0,629.1104225856444,site,Metro Market
2021-12-09,314.79380820992316,0.0,654.9077040000319,site,Metro Market
2021-12-10,386.4355173013448,61.75823227977038,731.0924894282131,site,Metro Market
2021-12-11,551.0764554077766,200.66796709283753,886.6790387044109,site,Metro Market
2021-12-12,382.3366716234112,47.190763516531746,720.8863616479252,site,Metro Market
2021-12-13,480.5907426415704,142.19026371086076,839.6680539320831,site,Metro Market
2021-12-14,791.876336849233,460.8281511278186,1159.2640348932644,site,Metro Market
2021-12-15,526.7672960998142,181.63590272717204,868.5012475051623,site,Metro Market
2021-12-16,593.8550062200036,257.0430814500587,933.3249118221802,site,Metro Market
2021-12-17,671.6253710391339,335.3541688621663,996.5154927808182,site,Metro Market
2021-12-18,836.2282029156291,511.78432673962106,1171.0264908052607,site,Metro Market
2021-12-19,661.2600839829487,298.5523275090373,978.5260182656536,site,Metro Market
2021-12-20,747.210474413997,380.65887484615587,1106.1439292926555,site,Metro Market
2021-12-21,1040.3677877709213,705.4396967948582,1374.4715716877645,site,Metro Market
2021-12-22,751.6866472461318,402.044839488558,1072.4419383417187,site,Metro Market
2021-12-23,790.2602428531109,435.1205388884323,1123.2652210303766,site,Metro Market
2021-12-24,835.185336197082,475.2846669924144,1191.0211623635125,site,Metro Market
2021-12-25,963.3170343350878,611.7582135167069,1311.5475885557153,site,Metro Market
2021-12-26,749.0347637734519,391.5588463213905,1121.5631844455881,site,Metro Market
2021-12-27,793.6696559627195,444.694364344384,1125.9756376572554,site,Metro Market
2021-12-28,1044.3905458938775,702.3777399917461,1389.8434530398797,site,Metro Market
2021-12-29,713.0503127647457,367.51623618609847,1054.103582558395,site,Metro Market
2021-12-30,709.6370176814778,370.60020460123866,1035.1618377382783,site,Metro Market
2021-12-31,714.11792545706,375.2426251614427,1016.4281950933163,site,Metro Market
2022-01-01,804.1740635173164,474.13165759750666,1137.9930472016506,site,Metro Market
2022-01-02,554.9472574572901,239.3949576028995,906.9206949251703,site,Metro Market
2022-01-03,568.4503266100537,229.5986376307903,911.1997997530751,site,Metro Market
2022-01-04,792.4380644626575,448.9862454427864,1131.4795578149105,site,Metro Market
2022-01-05,439.2410961499589,87.62140268561386,768.0192999282724,site,Metro Market
2022-01-06,419.20736216847416,65.71899145703169,749.844315123678,site,Metro Market
2022-01-07,412.53953282926517,74.64922669849415,726.1241589358046,site,Metro Market
2022-01-08,497.0261420867045,165.0810611072029,829.9315705331677,site,Metro Market
2022-01-09,247.7884309097393,0.0,553.5010420069142,site,Metro Market
2022-01-10,266.69354857313516,0.0,607.5714604763505,site,Metro Market
2022-01-11,501.2316176185161,188.09308745318788,824.8413672561261,site,Metro Market
2022-01-12,163.35855559086502,0.0,529.6258656903381,site,Metro Market
2022-01-13,162.949129412221,0.0,524.4996960475357,site,Metro Market
2022-01-14,179.64820768553489,0.0,535.3349616248934,site,Metro Market
2022-01-15,290.6176040626774,0.0,655.0455483018455,site,Metro Market
2022-01-16,70.30006136742497,0.0,410.07785517005897,site,Metro Market
2022-01-17,119.85055179681285,0.0,453.97327971384954,site,Metro Market
2022-01-18,386.03190647758436,42.63111834280128,715.9644450107482,site,Metro Market
2022-01-19,80.07616923925787,0.0,422.7999313647038,site,Metro Market
2022-01-20,111.15566002937408,0.0,467.17468903167867,site,Metro Market
2022-01-21,158.25124405476663,0.0,512.075254038165,site,Metro Market
2022-01-22,297.9147642477948,0.0,621.1186594271772,site,Metro Market
2022-01-23,104.04679660048913,0.0,443.1234512219886,site,Metro Market
2022-01-24,177.3395689861414,0.0,474.95014400501816,site,Metro Market
2022-01-25,464.1817860995786,96.07775052519224,809.537996963618,site,Metro Market
2022-01-26,175.52655538873415,0.0,515.231812069188,site,Metro Market
2022-01-27,220.36627488200645,0.0,555.4692420963063,site,Metro Market
2022-01-28,277.6019321576541,0.0,606.4309188646381,site,Metro Market
2022-01-29,423.8038034898282,53.25279710054787,756.4732342654545,site,Metro Market
2022-01-30,232.98482028949905,0.0,574.5069332152975,site,Metro Market
2022-01-31,306.0366232934824,0.0,634.9694399691913,site,Metro Market
2022-02-01,589.6252931471635,236.86869205048802,932.1977280134462,site,Metro Market
2022-02-02,295.0482567025764,0.0,658.071637468964,site,Metro Market
2022-02-03,331.69658339412683,0.0,693.2875201053768,site,Metro Market
2022-02-04,378.91051282642746,36.653338299710995,729.7320408654272,site,Metro Market
2022-02-05,513.72562125305,157.4510257289018,848.2345520354247,site,Metro Market
2022-02-06,310.6313272594259,0.0,657.7938616018015,site,Metro Market
2022-02-07,370.9921923077676,20.31839133720918,738.7098522962078,site,Metro Market
2022-02-08,641.9294295860759,306.58191924301303,985.0818027138598,site,Metro Market
2022-02-09,335.1645228365803,0.0,686.1791936682145,site,Metro Market
2022-02-10,360.469538238855,16.264228306035744,683.8939211663022,site,Metro Market
2022-02-11,397.51229541509343,79.72944913914152,726.3643877412201,site,Metro Market
2022-02-12,523.5940775978702,160.66994941192007,851.5326511114438,site,Metro Market
2022-02-13,313.40179392131955,0.0,642.2522689942616,site,Metro Market
2022-02-14,368.4251970552061,29.1370980546775,709.6731125829261,site,Metro Market
2022-02-15,635.8366486457574,311.6296913871852,1012.4636325709105,site,Metro Market
2022-02-16,327.33534336689934,0.0,659.9161991697521,site,Metro Market
2022-02-17,352.60051441576195,0.0,685.000868872777,site,Metro Market
2022-02-18,391.14165961081227,44.33392245903029,712.3415747140543,site,Metro Market
2022-02-19,520.0432790483375,156.90362785335867,867.4214622815031,site,Metro Market
2022-02-20,313.7257922844983,0.0,663.3083813321191,site,Metro Market
2022-02-21,373.37294523076406,24.75181305228795,741.6591190034379,site,Metro Market
2022-02-22,645.8228672830252,279.1242183271114,978.5704899146187,site,Metro Market
2022-02-23,342.4243288807214,0.0,686.3929090112498,site,Metro Market
2022-02-24,372.50234390218355,19.154996403988772,707.6827788730966,site,Metro Market
2022-02-25,415.22077126007764,47.0867934357442,759.2265716883751,site,Metro Market
2022-02-26,547.3390268230476,188.05097692461635,875.5518512045825,site,Metro Market
2022-02-27,342.9842099654287,0.0,660.5185758364695,site,Metro Market
2022-02-28,403.08861800898944,63.834272261750606,724.7871220768652,site,Metro Market
2022-01-01,6387.091637510475,5222.170497647288,7535.715848687267,site,Bon Marché Plaza
2022-01-02,9347.267572426113,8269.186112289888,10542.068891216995,site,Bon Marché Plaza
2022-01-03,3848.180752381723,2639.7330751630548,5116.865556680752,site,Bon Marché Plaza
2022-01-04,4488.792049479506,3360.5963520421083,5604.257369564997,site,Bon Marché Plaza
2022-01-05,4028.6596470970803,2821.9284504546563,5261.008636756718,site,Bon Marché Plaza
2022-01-06,4443.99091646087,3305.773088053549,5611.108994899142,site,Bon Marché Plaza
2022-01-07,4371.138714933972,3218.7289249237438,5580.9503370420325,site,Bon Marché Plaza
2022-01-08,6054.346203316458,4907.807921601543,7222.08188242405,site,Bon Marché Plaza
2022-01-09,8851.783784822352,7641.462504009619,9906.619972751936,site,Bon Marché Plaza
2022-01-10,3193.0288308428026,2041.2139343460344,4436.234222810677,site,Bon Marché Plaza
2022-01-11,3680.6399170960635,2484.192380660991,4944.4287004364005,site,Bon Marché Plaza
2022-01-12,3077.7653833706704,1910.0290265196143,4261.571202773706,site,Bon Marché Plaza
2022-01-13,3364.1022932546934,2244.594534331163,4577.4281539884105,site,Bon Marché Plaza
2022-01-14,3179.2992944320586,1941.3848555256773,4409.373068273949,site,Bon Marché Plaza
2022-01-15,4770.610075654175,3577.7445705644877,6032.451208794589,site,Bon Marché Plaza
2022-01-16,7498.843631163716,6267.59849872071,8802.457955523942,site,Bon Marché Plaza
2022-01-17,1795.7645381820262,680.5778844073499,2912.9746607605953,site,Bon Marché Plaza
2022-01-18,2265.597370402258,1074.416818881695,3478.8962557843815,site,Bon Marché Plaza
2022-01-19,1672.577245751264,464.1606134058283,2853.5302966635218,site,Bon Marché Plaza
2022-01-20,1996.8644886783811,755.0811918565004,3156.0660548337796,site,Bon Marché Plaza
2022-01-21,1877.918469210822,723.8835196938065,3083.1296638396843,site,Bon Marché Plaza
2022-01-22,3562.138483915995,2418.351191835575,4717.084438213181,site,Bon Marché Plaza
2022-01-23,6408.818623178877,5229.645503246835,7566.275440935988,site,Bon Marché Plaza
2022-01-24,847.5701011409728,0.0,2033.7732864095578,site,Bon Marché Plaza
2022-01-25,1479.864960821209,390.0461657122002,2637.143458847994,site,Bon Marché Plaza
2022-01-26,1066.6424601562562,0.0,2193.328687943966,site,Bon Marché Plaza
2022-01-27,1584.2949532642365,383.97592327115643,2870.189743350274,site,Bon Marché Plaza
2022-01-28,1668.1267168339227,520.2062260074413,2897.8098037525538,site,Bon Marché Plaza
2022-01-29,3560.0915635700726,2364.6663713891435,4770.464969838284,site,Bon Marché Plaza
2022-01-30,6614.8538045544055,5395.598578663016,7717.831882628486,site,Bon Marché Plaza
2022-01-31,1257.3233555933716,103.86202882041783,2464.350813157417,site,Bon Marché Plaza
2022-02-01,2084.3159901385334,869.1652243284433,3250.3996389087574,site,Bon Marché Plaza
2022-02-02,1852.2769843560554,638.3125242194724,3097.1645818636775,site,Bon Marché Plaza
2022-02-03,2533.3818414080506,1399.7807616303292,3742.8473345400216,site,Bon Marché Plaza
2022-02-04,2759.1044362978164,1503.2294781791968,3951.7467760699083,site,Bon Marché Plaza
2022-02-05,4768.055421049659,3569.8769594245987,5948.946227474139,site,Bon Marché Plaza
2022-02-06,7912.1326408459045,6706.624632084396,9201.735847159849,site,Bon Marché Plaza
2022-02-07,2614.131816294024,1405.17355451016,3872.785686921388,site,Bon Marché Plaza
2022-02-08,3469.4663007408776,2271.171821296265,4713.944591130497,site,Bon Marché Plaza
2022-02-09,3233.9323748296583,2118.493864637674,4416.812474820037,site,Bon Marché Plaza
2022-02-10,3879.832447675511,2675.772464904524,5062.549272080354,site,Bon Marché Plaza
2022-02-11,4039.5456948677984,2744.859720367021,5211.244776777792,site,Bon Marché Plaza
2022-02-12,5953.348697808433,4747.630458171248,7131.1698872609995,site,Bon Marché Plaza
2022-02-13,8975.528107387527,7766.802125145489,10163.21174970019,site,Bon Marché Plaza
2022-02-14,3531.93440728692,2260.810342165986,4623.942104043724,site,Bon Marché Plaza
2022-02-15,4221.626934483541,3071.502730363961,5427.797791774054,site,Bon Marché Plaza
2022-02-16,3804.5484659794747,2593.587594106961,4998.9769312460585,site,Bon Marché Plaza
2022-02-17,4257.544038172616,3095.7649326151814,5439.186572865153,site,Bon Marché Plaza
2022-02-18,4217.816218363358,3016.948434353352,5378.791686446571,site,Bon Marché Plaza
2022-02-19,5930.622401770237,4705.904126181624,7062.4988265421,site,Bon Marché Plaza
2022-02-20,8755.259407314239,7560.0099984155795,9918.989850679834,site,Bon Marché Plaza
2022-02-21,3122.487849044913,1997.7500720486057,4334.759026660117,site,Bon Marché Plaza
2022-02-22,3636.0499023410734,2451.884693154408,4818.936192330267,site,Bon Marché Plaza
2022-02-23,3060.222200036174,1854.527443514169,4257.257391263051,site,Bon Marché Plaza
2022-02-24,3375.7218204712267,2155.4306351411224,4414.813470265715,site,Bon Marché Plaza
2022-02-25,3223.0606602760154,2100.8749028544194,4396.690487361553,site,Bon Marché Plaza
2022-02-26,4850.156530490767,3687.486525472069,6065.0475087382,site,Bon Marché Plaza
2022-02-27,7618.248627366213,6387.174463295213,8826.330418998376,site,Bon Marché Plaza
2022-02-28,1959.2717782549182,743.2253185212315,3003.4184541689942,site,Bon Marché Plaza
2022-03-01,2477.3444958772725,1333.169244673598,3672.2033681347475,site,Bon Marché Plaza
2022-03-02,1936.3134367056057,746.4844898817415,3157.5009926314065,site,Bon Marché Plaza
2022-03-03,2315.672509390767,1129.5801636606384,3463.859188452234,site,Bon Marché Plaza
2022-03-04,2253.9516195968763,1049.6521661332683,3423.6695038159164,site,Bon Marché Plaza
2022-03-05,3996.3825010589057,2856.8461302633286,5263.316654168895,site,Bon Marché Plaza
2022-03-06,6900.8878339426265,5763.415465006426,8036.59405982541,site,Bon Marché Plaza
2022-03-07,1395.5460780888152,284.42395269264057,2583.8683091594844,site,Bon Marché Plaza
2022-03-08,2080.1846107356314,863.6319487514307,3230.5493550327797,site,Bon Marché Plaza
2022-03-09,1714.0409168579154,464.2903113279606,2978.5722032949975,site,Bon Marché Plaza
2022-03-10,2271.8069036878014,1100.3464667448563,3418.233705611117,site,Bon Marché Plaza
2022-03-11,2387.1479117180365,1196.6452510237655,3619.5081439006767,site,Bon Marché Plaza
2022-03-12,4300.500312398698,3145.834687938661,5553.347689344993,site,Bon Marché Plaza
2022-03-13,7365.190287179488,6166.073345060239,8560.478507543508,site,Bon Marché Plaza
2022-03-14,2005.0226615006702,902.7155006892735,3294.571084129984,site,Bon Marché Plaza
2022-03-15,2815.988981579392,1687.329887878488,3998.914729822508,site,Bon Marché Plaza
2022-03-16,2554.031427504844,1388.1478318487414,3711.2745943121986,site,Bon Marché Plaza
2022-03-17,3191.174813824399,2076.6125367194254,4382.878468799024,site,Bon Marché Plaza
2022-03-18,3359.115844786176,2157.982107160603,4578.775746707518,site,Bon Marché Plaza
2022-03-19,5297.071590590393,4124.6386303782465,6507.912649109706,site,Bon Marché Plaza
2022-03-20,8357.928392060081,7110.090970166329,9496.669857332077,site,Bon Marché Plaza
2022-03-21,2965.8392558836003,1781.6957386604722,4129.642071479658,site,Bon Marché Plaza
2022-03-22,3717.918715607241,2517.1031628625833,4840.926411845541,site,Bon Marché Plaza
2022-03-23,3371.972145355129,2062.8677598792137,4467.987183577502,site,Bon Marché Plaza
2022-03-24,3902.5727657068023,2648.150790315504,5031.704412625666,site,Bon Marché Plaza
2022-03-25,3944.57706564715,2838.146260921812,5098.709965870359,site,Bon Marché Plaza
2022-03-26,5740.882688315659,4612.306595908173,6911.7035167025315,site,Bon Marché Plaza
2022-03-27,8648.472536348478,7463.321009827484,9843.857073077234,site,Bon Marché Plaza
2022-03-28,3095.8961030846476,1875.2411956647475,4250.139785309442,site,Bon Marché Plaza
2022-03-29,3684.840262467653,2450.9152090770076,4863.058153630284,site,Bon Marché Plaza
2022-03-30,3177.7299836499606,2021.9094746857525,4384.230467415035,site,Bon Marché Plaza
2022-03-31,3553.6758138665227,2337.7721109144163,4789.672724399345,site,Bon Marché Plaza
